serial_number,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPUNMLMLRHIGFBB28CC,10.0,17.72,本共有部分係依使用執照之建築概要表記載項目有：管委會使用公共設施，垃圾處理室，梯間，梯廳，梯間（排煙室，昇降機間）梯間（梯廳，排煙室，昇降機間），走廊，中繼機械室（中繼水箱），機械室，水箱等１０項,鋼筋混凝土造,102年7月25日,二十二層,NULL,NULL
RPXNMLMLRHIGFBB58CC,2.0,80.17,集合住宅,鋼筋混凝土造,110年9月24日,十五層,NULL,NULL
RPXNMLMLRHIGFBB58CC,2.0,45.38,本共有部分係依使用執照之建築概要表記載項目有：梯廳（兼排煙室、緊急昇降機間），無障礙安全梯，緊急昇降機，一般昇降機，水箱，汙雨水、揚水機械室，消防機械室，機電設備，防空避難室兼停車空間，車道，停車空間，電信室，台電配電室，電錶室，發電機室，機車停車空間等１６項,鋼筋混凝土造,110年9月24日,十五層,NULL,NULL
RPXNMLMLRHIGFBB58CC,2.0,27.99,本共有部分係依使用執照之建築概要表記載項目有：騎樓兼頂蓋型開放空間，梯廳（排煙室），管委會使用空間，外廊，緊急昇降機，一般昇降機，公共服務空間，戶外安全梯，戶外無障礙梯，機電設備，車道，垃圾儲藏室，梯廳，戶外無障礙安全梯，機械室，水錶室，樓梯間，電梯機房，水箱等１９項,鋼筋混凝土造,110年9月24日,十五層,NULL,NULL
RPUNMLMLRHIGFBB28CC,10.0,41.38,本共有部分係依使用執照之建築概要表記載項目有：停車空間，車道，污水機房，清水池，消防機房，機房，梯間（梯廳，排煙室，昇降機間），防空避難室兼停車空間，發電機室，電信室，台電配電室，防災中心，公共設施等１３項,鋼筋混凝土造,102年7月25日,二十二層,NULL,NULL
RPOOMLMLRHIGFCB87CC,18.0,17.68,住家用,鋼筋混凝土造,94年12月20日,十層,NULL,NULL
RPOOMLMLRHIGFCB87CC,18.0,4.65,共用,鋼筋混凝土造,94年12月20日,十層,NULL,NULL
RPOOMLMLRHIGFCB87CC,18.0,5.26,共用,鋼筋混凝土造,94年12月20日,十層,NULL,NULL
RPPOMLMLRHIGFCB97CC,29.0,128.44,住家用,鋼筋混凝土造,83年12月1日,二十層,NULL,NULL
RPPOMLMLRHIGFCB97CC,29.0,49.27,共用部份,鋼筋混凝土造,83年12月1日,二十層,NULL,NULL
RPRNMLMLRHIGFDB18CC,1.0,21.45,住家用,鋼筋混凝土造,111年10月20日,四層,NULL,NULL
RPRNMLMLRHIGFDB18CC,1.0,13.46,本共有部分之項目有住宅、樓梯間等２項,鋼筋混凝土造,111年10月20日,四層,NULL,NULL
RPPNMLMLRHIGFDB97CC,34.0,262.43,宿舍、廠房、辦公室,加強磚造,78年10月26日,二層,NULL,NULL
RPPNMLLLRHIGFJB48CC,18.0,55.86,見其他登記事項,鋼筋混凝土造,94年5月26日,四層,NULL,NULL
RPPNMLLLRHIGFJB48CC,18.0,7.81,見其他登記事項,鋼筋混凝土造,94年5月26日,四層,NULL,NULL
RPPNMLMLRHIGFHB38CC,31.0,59.82,住家用,鋼筋混凝土造,82年2月4日,七層,NULL,NULL
RPPNMLMLRHIGFHB38CC,31.0,18.52,共有部份,鋼筋混凝土造,82年2月4日,七層,NULL,NULL
RPQNMLMLRHIGFHB48CC,6.0,138.8,見其他登記事項,鋼筋混凝土造,106年4月10日,四層,NULL,NULL
RPRNMLMLRHIGFHB58CC,28.0,76.35,住家用,鋼筋混凝土造,84年5月20日,十三層,NULL,NULL
RPRNMLMLRHIGFHB58CC,28.0,0.0,共有部份,鋼筋混凝土造,84年5月20日,十三層,NULL,NULL
RPRNMLMLRHIGFHB58CC,28.0,19.57,共有部份,鋼筋混凝土造,84年5月20日,十三層,NULL,NULL
RPQNMLMLRHIGFIB58CC,28.0,82.56,見其他登記事項,鋼筋混凝土造,84年11月6日,七層,NULL,NULL
RPQNMLMLRHIGFIB58CC,28.0,24.83,共有部份,鋼筋混凝土造,84年11月6日,七層,NULL,NULL
RPRNMLMLRHIGFIB68CC,30.0,95.76,見其他登記事項,鋼筋混凝土造,82年8月13日,七層,NULL,NULL
RPRNMLMLRHIGFIB68CC,30.0,27.11,共有部份,鋼筋混凝土造,82年8月13日,七層,NULL,NULL
RPPNMLMLRHIGFJB58CC,32.0,77.62,見其他登記事項,鋼筋混凝土造,80年10月7日,十三層,NULL,NULL
RPPNMLMLRHIGFJB58CC,32.0,7.65,水塔、梯間、避難室、機械室,鋼筋混凝土造,80年10月7日,十三層,NULL,NULL
RPPNMLMLRHIGFKB68CC,43.0,61.75,住家用,加強磚造,69年12月29日,一層,NULL,NULL
RPQNMLMLRHIGFKB78CC,NULL,76.37,NULL,NULL,NULL,NULL,NULL,NULL
RPPNMLMLRHIGFJB68DC,30.0,18.49,見其他登記事項,鋼筋混凝土造,82年12月31日,十二層,NULL,NULL
RPPNMLMLRHIGFJB68DC,30.0,8.07,共有部份,鋼筋混凝土造,82年12月31日,十二層,NULL,NULL
RPQNMLMLRHIGFJB78DC,30.0,118.08,人行道、店舖,鋼筋混凝土造,82年11月10日,十二層,NULL,NULL
RPQNMLMLRHIGFJB78DC,30.0,33.93,人行道、梯間、機械間、水箱、防空避難室、管理員室、停車空間,鋼筋混凝土造,82年11月10日,十二層,NULL,NULL
RPPNMLNLRHIGFBB87CC,10.0,62.93,住家用,鋼筋混凝土造,102年7月25日,二十二層,NULL,NULL
RPPNMLNLRHIGFBB87CC,10.0,16.93,本共有部分係依使用執照之建築概要表記載項目有：管委會使用公共設施，垃圾處理室，梯間，梯廳，梯間（排煙室，昇降機間）梯間（梯廳，排煙室，昇降機間），走廊，中繼機械室（中繼水箱），機械室，水箱等１０項,鋼筋混凝土造,102年7月25日,二十二層,NULL,NULL
RPPNMLNLRHIGFBB87CC,10.0,40.71,本共有部分係依使用執照之建築概要表記載項目有：停車空間，車道，污水機房，清水池，消防機房，機房，梯間（梯廳，排煙室，昇降機間），防空避難室兼停車空間，發電機室，電信室，台電配電室，防災中心，公共設施等１３項,鋼筋混凝土造,102年7月25日,二十二層,NULL,NULL
RPPNMLLLRHIGFFB08CC,32.0,114.66,住家用,鋼筋混凝土造,80年6月25日,五層,NULL,NULL
RPPNMLMLRHIGFFB18CC,4.0,71.59,集合住宅,鋼筋混凝土造,108年3月27日,十五層,NULL,NULL
RPSNMLMLRHIGFFB48CC,4.0,71.59,集合住宅,鋼筋混凝土造,108年3月27日,十五層,NULL,NULL
RPSNMLLLRHIGFFB38CC,1.0,59.76,集合住宅,鋼筋混凝土造,111年12月29日,十五層,NULL,NULL
RPRNMLMLRHIGFFB38CC,31.0,111.94,集合住宅,鋼筋混凝土造,81年8月11日,五層,NULL,NULL
RPPNMLMLRHIGFFB18CC,4.0,11.24,排風機房、進風機房、消防機房、雨汙水機房、防空避難室兼停車空間、車道、機車停車空間、台電配電室、電信機房、管委會使用空間（垃圾儲藏空間）、緊急發電機室、門廳、管委會使用空間等１３項。,鋼筋混凝土造,108年3月27日,十五層,NULL,NULL
RPQNMLLLRHIGFFB18CC,2.0,67.13,集合住宅,鋼筋混凝土造,110年7月17日,十五層,NULL,NULL
RPSNMLMLRHIGFFB48CC,4.0,11.24,排風機房、進風機房、消防機房、雨汙水機房、防空避難室兼停車空間、車道、機車停車空間、台電配電室、電信機房、管委會使用空間（垃圾儲藏空間）、緊急發電機室、門廳、管委會使用空間等１３項。,鋼筋混凝土造,108年3月27日,十五層,NULL,NULL
RPQNMLLLRHIGFFB18CC,2.0,60.71,本共有部分之項目有：防空避難室兼停車空間、梯廳、水箱、消防機械室、污水機械室、揚水泵機械室、安全梯、昇降機道、停車空間、台電配電室、發電機械室、電信室、機械室、排煙室、門廳、垃圾資源回收室、管委會使用空間、車道、機車停車空間、戶外安全梯、梯間、水錶室等２２項,鋼筋混凝土造,110年7月17日,十五層,NULL,NULL
RPRNMLMLRHIGFFB38CC,31.0,14.48,梯間、水箱,鋼筋混凝土造,81年8月11日,五層,NULL,NULL
RPSNMLLLRHIGFFB38CC,1.0,46.86,消防機房、污雨水機房、車道、停車空間、水箱、樓梯間、梯廳、昇降機間、發電機室、台電配電室、電信機房、防空避難室兼停車空間、管委會使用空間、社區娛樂室、排煙室、資源回收室、門廳、走廊、機械式、消防水箱等２０項,鋼筋混凝土造,111年12月29日,十五層,NULL,NULL
RPPNMLMLRHIGFFB18CC,4.0,22.39,排煙室、特別安全梯、水箱、電表室、梯廳兼排煙室、梯廳、樓梯間、水錶室、機房、消防水箱、電梯機房等１１項。,鋼筋混凝土造,108年3月27日,十五層,NULL,NULL
RPSNMLMLRHIGFFB48CC,4.0,33.76,停車空間、車道、防空避難室兼停車空間等３項。,鋼筋混凝土造,108年3月27日,十五層,NULL,NULL
RPSNMLMLRHIGFFB48CC,4.0,24.64,排煙室、特別安全梯、水箱、電表室、梯廳兼排煙室、梯廳、樓梯間、水錶室、機房、消防水箱、電梯機房等１１項。,鋼筋混凝土造,108年3月27日,十五層,NULL,NULL
RPTNMLMLRHIGFFB58CC,5.0,88.25,集合住宅,鋼筋混凝土造,107年9月26日,十五層,NULL,NULL
RPTNMLMLRHIGFFB58CC,5.0,12.64,梯廳、門廳〈風除室〉、門廊、管委會使用空間〈游泳池〉、電信機房、排風機房、泳池機房、進風機房、消防機房、緊急發電機房、機房、垃圾暫存室、泳池水箱、雨水及汙水機房、防空避難室兼停車空間、車道、機車停車空間。,鋼筋混凝土造,107年9月26日,十五層,NULL,NULL
RPTNMLMLRHIGFFB58CC,5.0,32.26,防空避難室兼停車空間、停車空間、車道,鋼筋混凝土造,107年9月26日,十五層,NULL,NULL
RPTNMLMLRHIGFFB58CC,5.0,0.79,特別安全梯、台電配電室,鋼筋混凝土造,107年9月26日,十五層,NULL,NULL
RPPNMLLLRHIGFFB08CC,32.0,2.31,停車場、配電室、梯間、機械室,鋼筋混凝土造,80年6月25日,五層,NULL,NULL
RPTNMLMLRHIGFFB58CC,5.0,24.48,特別安全梯、排煙室、梯廳、水箱、電錶、消防水箱、電梯機房、樓梯間,鋼筋混凝土造,107年9月26日,十五層,NULL,NULL
RPPNMLLLRHIGFFB08CC,32.0,12.48,梯間、蓄水池,鋼筋混凝土造,80年6月25日,五層,NULL,NULL
RPWNMLMLRHIGFFB88CC,25.0,77.28,住家用,鋼筋混凝土造,87年9月16日,十二層,NULL,NULL
RPWNMLMLRHIGFFB88CC,25.0,17.56,停車空間、防空避難室、梯間、機房、水箱,鋼筋混凝土造,87年9月16日,十二層,NULL,NULL
RPQNMLNLRHIGFBB97CC,10.0,41.65,本共有部分係依使用執照之建築概要表記載項目有：停車空間，車道，污水機房，清水池，消防機房，機房，梯間（梯廳，排煙室，昇降機間），防空避難室兼停車空間，發電機室，電信室，台電配電室，防災中心，公共設施等１３項,鋼筋混凝土造,102年7月25日,二十二層,NULL,NULL
RPRNMLNLRHIGFBB08CC,42.0,73.25,住家用,鋼筋混凝土造,70年12月26日,五層,NULL,NULL
RPWNMLNLRHIGFBB58CC,5.0,50.53,本共有部分係依使用執照之建築概要表記載項目有：停車空間，一般安全梯，排煙室，緊急用昇降機，消防機房，污水機房，昇降機，水箱，機房，電信機房，防空避難室兼停車空間，台電配電室，緊急發電機室，戶外安全梯，管理員室，管委會使用空間，環保資源室，梯廳，梯間，機械室，水錶室等２１項,鋼筋混凝土造,107年11月30日,十五層,NULL,NULL
RPTNMLNLRHIGFBB28CC,46.0,171.78,住家用,加強磚造,66年5月2日,二層,NULL,NULL
RPPOMLNLRHIGFBB97CC,2.0,90.3,住宅、店鋪、停車空間、梯間,鋼筋混凝土造,110年10月28日,四層,NULL,NULL
RPXNMLNLRHIGFBB68CC,5.0,39.19,集合住宅,鋼筋混凝土造,107年11月30日,十五層,NULL,NULL
RPXNMLNLRHIGFBB68CC,5.0,36.09,本共有部分係依使用執照之建築概要表記載項目有：停車空間，一般安全梯，排煙室，緊急用昇降機，消防機房，污水機房，昇降機，水箱，機房，電信機房，防空避難室兼停車空間，台電配電室，緊急發電機室，戶外安全梯，管理員室，管委會使用空間，環保資源室，梯廳，梯間，機械室，水錶室等２１項,鋼筋混凝土造,107年11月30日,十五層,NULL,NULL
RPSNMLNLRHIGFBB18CC,28.0,21.14,住家用,鋼筋混凝土造,84年11月24日,二十四層,NULL,NULL
RPSNMLNLRHIGFBB18CC,28.0,11.57,防空避難室，停車空間，門廳，樓梯間，機械室，水箱,鋼筋混凝土造,84年11月24日,二十四層,NULL,NULL
RPOOMLNLRHIGFBB87CC,31.0,59.68,住家用,鋼筋混凝土造,81年6月11日,七層,NULL,NULL
RPUNMLNLRHIGFBB38CC,43.0,96.3,住家用,鋼筋混凝土造,69年12月18日,五層,NULL,NULL
RPVNMLNLRHIGFBB48CC,1.0,89.84,集合住宅,鋼筋混凝土造,112年2月24日,十四層,NULL,NULL
RPOOMLNLRHIGFBB87CC,31.0,19.51,共有部份,鋼筋混凝土造,81年6月11日,七層,NULL,NULL
RPVNMLNLRHIGFBB48CC,1.0,67.55,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間，消防機房，水箱，排煙室，汙水機房，機械室，梯間，緊急用昇降機，無障礙昇降機，一般安全梯，停車空間，台電配電室，緊急發電機房，景觀機房，電信室，電錶室，門廳，梯廳，管委會使用空間，戶外安全梯，機房，水錶室等２２項,鋼筋混凝土造,112年2月24日,十四層,NULL,NULL
RPQOMLNLRHIGFBB08CC,30.0,97.18,見其他登記事項,鋼筋混凝土造,82年11月23日,七層,NULL,NULL
RPQOMLNLRHIGFBB08CC,30.0,33.38,共有部份,鋼筋混凝土造,82年11月23日,八層,NULL,NULL
RPSOMLNLRHIGFBB28CC,40.0,60.58,住家用,鋼筋混凝土造,72年7月1日,五層,NULL,NULL
RPWOMLNLRHIGFBB68CC,28.0,98.32,住家用,鋼筋混凝土造,85年3月19日,六層,NULL,NULL
RPWOMLNLRHIGFBB68CC,28.0,63.67,共用部份,鋼筋混凝土造,85年3月19日,六層,NULL,NULL
RPTOMLNLRHIGFBB38CC,28.0,21.93,住家用,鋼筋混凝土造,84年11月24日,二十四層,NULL,NULL
RPTOMLNLRHIGFBB38CC,28.0,13.96,防空避難室，停車空間，門廳，樓梯間，機械室，水箱,鋼筋混凝土造,84年11月24日,二十四層,NULL,NULL
RPQNMLNLRHIGFCB08CC,3.0,58.79,集合住宅,鋼筋混凝土造,109年8月31日,十九層,NULL,NULL
RPQNMLNLRHIGFCB08CC,3.0,65.12,本共有部份係依使用執照之建築概要表記載項目有：停車空間、梯廳、一般安全梯、排煙室、自來水箱、消防機械室、污水機房、機械室、一般升降機、緊急升降機、電信室、消防中繼機房、防空避難室兼停車空間、發電機室、消防中繼水箱、台電配電室、電表室、辦公室、管委會使用空間（辦公室）及（會議室）、垃圾集中處、出入口緩衝空間、外廊、防災中心、安全梯、特別安全梯、車道、管委會使用空間、走廊、機房、水表室、消防水箱等三十一項。,鋼筋混凝土造,109年8月31日,十九層,NULL,NULL
RPVOMLNLRHIGFBB58CC,29.0,29.25,住家用,鋼筋混凝土造,84年1月13日,九層,NULL,NULL
RPPNMLNLRHIGFCB97CC,4.0,21.79,見其他登記事項,鋼筋混凝土造,108年10月7日,五層,NULL,NULL
RPVOMLNLRHIGFBB58CC,29.0,11.75,共用部份,鋼筋混凝土造,84年1月13日,九層,NULL,NULL
RPSNMLNLRHIGFCB28CC,43.0,28.52,住家用,鋼筋混凝土造,69年8月6日,五層,NULL,NULL
RPRNMLNLRHIGFCB18CC,28.0,14.58,住家用,鋼筋混凝土造,84年11月10日,六層,NULL,NULL
RPRNMLNLRHIGFCB18CC,28.0,4.44,共用部份,鋼筋混凝土造,84年11月10日,六層,NULL,NULL
RPRNMLNLRHIGFCB18CC,28.0,0.85,共用部份,鋼筋混凝土造,84年11月10日,六層,NULL,NULL
RPRNMLNLRHIGFCB18CC,28.0,1.7,共用部份,鋼筋混凝土造,84年11月10日,六層,NULL,NULL
RPTNMLNLRHIGFCB38CC,27.0,107.62,見其他登記事項,鋼筋混凝土造,85年11月18日,十二層,NULL,NULL
RPTNMLNLRHIGFCB38CC,27.0,61.77,共用部份,鋼筋混凝土造,85年11月18日,十二層,NULL,NULL
RPUNMLNLRHIGFCB48CC,2.0,51.1,集合住宅,鋼筋混凝土造,110年10月29日,二十四層,NULL,NULL
RPUNMLNLRHIGFCB48CC,2.0,35.65,本共有部分係依使用執照之建築物概要表記載項目有：梯廳（排煙室）、電梯、緊急昇降電梯（行動不便電梯）、停車空間、消防機房、污水機房、水箱、車道、樓梯間、管道間、泳池水箱、電信室、消防中繼機房、發電機室、機械室、消防中繼水箱、防空避難室兼汽．機停車空間、台電配電室、垃圾集中室、受電箱區、電錶位置等２１項。,鋼筋混凝土造,110年10月29日,二十四層,NULL,NULL
RPUNMLNLRHIGFCB48CC,2.0,15.79,本共有部分係依使用執照之建築物概要表記載項目有：開放空間（有頂蓋）、管道間、梯廳（排煙室）、樓梯間、緊急升降電梯（行動不便電梯）、門廳、車道、防災中心、管委會使用空間、電梯、廁所、中繼機房、機械室、機械室（水錶區）、電梯機房、子母水箱、消防水箱等１７項。,鋼筋混凝土造,110年10月29日,二十四層,NULL,NULL
RPVNMLNLRHIGFCB58CC,14.0,48.69,住家用,鋼筋混凝土造,98年8月13日,二十六層,NULL,NULL
RPVNMLNLRHIGFCB58CC,14.0,39.88,共有,鋼筋混凝土造,98年8月13日,二十六層,NULL,NULL
RPWNMLNLRHIGFCB68CC,29.0,46.33,住家用,鋼筋混凝土造,83年4月19日,十二層,NULL,NULL
RPVNMLNLRHIGFCB58CC,14.0,19.16,共有,鋼筋混凝土造,98年8月13日,二十六層,NULL,NULL
RPWNMLNLRHIGFCB68CC,29.0,21.41,共用部份,鋼筋混凝土造,83年4月19日,十二層,NULL,NULL
RPXNMLNLRHIGFCB78CC,27.0,81.43,見其他登記事項,鋼筋混凝土造,85年9月23日,十二層,NULL,NULL
RPXNMLNLRHIGFCB78CC,27.0,48.9,共用部份,鋼筋混凝土造,85年9月23日,十二層,NULL,NULL
RPPNMLNLRHIGFFB28CC,1.0,59.29,集合住宅,鋼筋混凝土造,112年1月6日,十五層,NULL,NULL
RPPNMLNLRHIGFFB28CC,1.0,54.11,防空避難室兼停車空間、車道、排煙室、一般昇降機道、緊急昇降機道、消防機房、機械室、污雨水機房、安全梯、機電設備空間、台電配電室、停車空間、發電機房、電信室、梯廳、戶外安全梯、管委會使用空間、垃圾處理室、走廊、樓梯間、水錶室、梯間、水箱、電梯機房,鋼筋混凝土造,112年1月6日,十五層,NULL,NULL
RPQNMLNLRHIGFFB38CC,1.0,80.47,集合住宅,鋼筋混凝土造,111年12月29日,十五層,NULL,NULL
RPQNMLNLRHIGFFB38CC,1.0,62.99,消防機房、污雨水機房、車道、停車空間、水箱、樓梯間、梯廳、昇降機間、發電機室、台電配電室、電信機房、防空避難室兼停車空間、管委會使用空間、社區娛樂室、排煙室、資源回收室、門廳、走廊、機械式、消防水箱等２０項,鋼筋混凝土造,111年12月29日,十五層,NULL,NULL
RPRNMLNLRHIGFFB48CC,18.0,100.6,住家用,鋼筋混凝土造,94年9月27日,十四層,NULL,NULL
RPRNMLNLRHIGFFB48CC,18.0,58.85,防空避難室兼停車空間、梯間、電梯机房、水箱,鋼筋混凝土造,94年9月27日,十四層,NULL,NULL
RPPNMLNLRHIGFHB48CC,28.0,72.7,住家用,鋼筋混凝土造,84年5月9日,八層,NULL,NULL
RPQNMLNLRHIGFHB58CC,29.0,82.62,住家用,鋼筋混凝土造,83年8月24日,十七層,NULL,NULL
RPPNMLNLRHIGFHB48CC,28.0,22.37,共有部份,鋼筋混凝土造,84年5月9日,八層,NULL,NULL
RPQNMLNLRHIGFHB58CC,29.0,24.79,共有部份,鋼筋混凝土造,83年8月24日,十七層,NULL,NULL
RPSNMLNLRHIGFHB78CC,32.0,87.58,住家用,鋼筋混凝土造,80年9月16日,十層,NULL,NULL
RPSNMLNLRHIGFHB78CC,32.0,21.05,共有部份,鋼筋混凝土造,80年9月16日,十層,NULL,NULL
RPRNMLNLRHIGFHB68CC,29.0,60.22,住家用,鋼筋混凝土造,83年9月15日,十層,NULL,NULL
RPQNMLNLRHIGFIB68CC,30.0,85.84,見其他登記事項,鋼筋混凝土造,82年8月26日,七層,NULL,NULL
RPRNMLNLRHIGFHB68CC,29.0,25.35,共有部份,鋼筋混凝土造,83年9月15日,十層,NULL,NULL
RPQNMLNLRHIGFIB68CC,30.0,32.74,共有部份,鋼筋混凝土造,82年8月26日,七層,NULL,NULL
RPPNMLNLRHIGFIB58CC,2.0,41.15,見其他登記事項,鋼筋混凝土造,110年6月21日,十四層,NULL,NULL
RPPNMLNLRHIGFIB58CC,2.0,19.33,停車空間、雨水機房、消防機房、水箱、梯廳、排煙室、緊急昇降機、無障礙昇降機、樓梯間、電信機房、發電機房、防空避難室兼停車空間、台電配電場所、垃圾儲存空間、水景／噴灌機房、管委會使用空間、過廊、污水機房、電梯機房及一般昇降機等２０項。,鋼筋混凝土造,110年6月21日,十四層,NULL,NULL
RPRNMLNLRHIGFIB78CC,29.0,71.4,見其他登記事項,鋼筋混凝土造,83年11月4日,十二層,NULL,NULL
